"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_rep[31]",140450.5695,7.88160347474138,525.040650417563,139433.925,140096,140445,140795.25,141500.025,4437.68728648817,0.999654083459884
"y_rep[32]",2247.68,0.829881235118669,55.5637915708911,2140,2210,2247,2285,2358,4482.82574868303,0.999791175621725
"y_rep[33]",92632.05175,5.9642238739121,360.47037713956,91942.875,92389,92627.5,92876,93354,3652.84536895499,1.00050920610974
"y_rep[34]",366.5655,0.344348960695195,21.6264105935033,325,352,366,381,409,3944.31267494005,1.00191081077759
"y_rep[35]",670.87625,0.413017381662639,26.1090186746177,620,654,671,688,721,3996.17445640852,0.999701646323983
"y_rep[36]",11372.1355,1.78833891320052,109.43666540828,11158,11300,11371.5,11447,11578.025,3744.77776546527,0.999745360392092
"y_rep[37]",1178.95625,0.555616095720146,34.6675106549526,1111,1156,1179,1202,1248,3893.10106927982,1.00037080061472
"y_rep[38]",16285.7545,2.09706203559735,130.272126475636,16037,16196,16286,16376,16542,3859.05038270079,1.00031344003559
"y_rep[39]",97374.36625,5.52905335136064,339.297941909885,96720,97149.5,97372.5,97606,98028,3765.83154901091,0.999635389027609
"y_rep[40]",100.3495,0.166204913873331,10.5864709933019,80,93,100,107,121,4057.09058497166,0.999757462425769
"y_rep[41]",9500.783,1.56885112733697,99.1852022082139,9305,9435,9498,9569,9698,3996.96456322266,0.99987152074611
"y_rep[42]",5478.184,1.16085532493611,74.6633732081849,5330,5429,5478.5,5528,5624,4136.74754869782,1.00001944403042
"y_rep[43]",55017.697,4.15822295506331,258.761190152972,54505.95,54839,55018.5,55196,55519.05,3872.42251764454,1.00057015288541
"y_rep[44]",40707.592,3.56237206028221,222.161758630394,40271.975,40558,40706.5,40861.25,41141,3889.19803211262,1.00008955497852
"y_rep[45]",4207.39075,1.15818342153466,73.0053868633354,4067,4157,4207,4258,4353,3973.33447275349,1.00021993078941
"y_rep[46]",286.1265,0.266284978917044,17.0567503039921,254,274,286,297,321,4102.97854782261,0.999503600046003
"y_rep[47]",88323.75375,4.97249788989033,318.04193949817,87690.95,88113,88332,88538,88942.05,4090.90666853039,1.0002135829026
"y_rep[48]",3382.51125,0.920057442446153,58.4716478888633,3270,3343,3381,3420,3502,4038.87843559476,0.99970302097095
"y_rep[49]",6030.194,1.63129686909089,105.295938538332,5830,5958,6029,6104,6234.025,4166.36423608347,0.999600423613974
"y_rep[50]",9833.063,1.58576510490877,99.9725895466611,9635.975,9767,9833,9899,10031,3974.51526596059,0.999675484234739
"y_rep[51]",28.6925,0.0826519935042691,5.32118619347476,19,25,28,32,39,4144.86362001669,0.999862399077776
"y_rep[52]",138781.1465,6.40559704634007,398.014828227068,138008,138509,138771.5,139044.25,139575.025,3860.8175075066,1.00003820692925
"y_rep[53]",282.10175,0.27110583485206,17.0507940968253,249,271,282,294,316,3955.59200473298,1.00000463625002
"y_rep[54]",176258.4125,7.76380836684075,505.564928884589,175256.875,175914.75,176263,176592,177256.025,4240.37498729449,0.999267718117144
"y_rep[55]",16099.67875,2.09957779721437,128.361013107014,15853,16014,16097,16185,16354,3737.6818299899,1.00176879422537
"y_rep[56]",10768.3,1.68645046580335,106.664806029033,10560,10698,10766,10837,10981.025,4000.32352795925,1.00146229636404
"y_rep[57]",381.70025,0.324256355082877,20.1109053019877,343,368,382,395,423,3846.68167811794,1.0006017333039
"y_rep[58]",212.3515,0.234877042371658,14.6538947692406,183,202,212,222,241,3892.46752539253,1.00025075254433
"y_rep[59]",503.82225,0.365955676179289,22.7969642788811,460,488,503,519,549,3880.58376176943,0.999894715013251
"y_rep[60]",25073.4245,2.56884663864753,164.787026160277,24756,24961,25071,25183,25411,4114.9984661405,1.000000485559
"y_rep[61]",211.5735,0.233983390474633,14.660553560752,183,202,211,221,241,3925.82266886917,1.00017806620749
"y_rep[62]",16544.70875,2.13852221779501,141.068634052066,16263,16452,16544,16644.25,16810,4351.44390167154,0.999340529333377
"y_rep[63]",113.603,0.176237571524016,10.9306569251442,93,106,113,121,135,3846.7638622229,1.00105138286424
"y_rep[64]",10773.746,1.78788162049262,108.931593245494,10557,10700,10775,10847,10989.025,3712.18995960966,0.999754230583006
"y_rep[65]",9422.74175,1.51924253636838,95.8924000900815,9240.975,9357,9421,9486,9613,3983.9525253848,0.999197878476273
"y_rep[66]",502.0045,0.489520017627735,27.5230514176723,448,484,502,520,557,3161.20202363167,0.999883085111196
"y_rep[67]",16169.8855,2.13576247516447,128.820074299915,15910.975,16084,16171,16257,16415,3637.98737036798,1.00089814415543
"y_rep[68]",147011.8965,7.23764706088064,493.775764304106,146049.95,146673.5,147011,147344,147993.05,4654.41107624918,0.999501662480296
"y_rep[69]",616275.44525,17.0274849235878,1102.28744953746,614170.825,615526.75,616270.5,617028,618456.05,4190.7206918943,1.00007024662888
"y_rep[70]",6828.5295,1.30924684522181,85.6702134707217,6659.975,6772,6828,6886,6995,4281.70385521571,0.999572662444638
"y_rep[71]",212303.15575,8.20117401720995,525.610352402401,211289.875,211936,212289,212664,213328.05,4107.48292532131,0.999257093309994
"y_rep[72]",51246.06475,4.48159211096371,286.246867886412,50688.925,51052.75,51240,51438,51819.05,4079.59295073172,1.00033485266062
"y_rep[73]",559.87825,0.387004531093952,23.7782206626562,513,544,560,576,606,3775.08388473857,0.999551928667284
"y_rep[74]",12305.54525,1.80726824099809,115.278140663641,12072.975,12228,12306,12386,12524,4068.63464141593,1.00046610279086
"y_rep[75]",146341.8115,6.82475829758141,434.604255826546,145484.975,146048.75,146345.5,146629,147223.025,4055.21046680172,0.999627730083007
"y_rep[76]",427.776,0.335472127445986,20.8211960403608,388,414,427,441,469.025,3852.10805365807,1.00016972049214
"y_rep[77]",5502.70325,1.23186475699557,76.9100317103167,5352.975,5451,5501,5554,5658,3897.98281312965,0.999780672238566
"y_rep[78]",83737.97475,5.57118271110927,352.55567076376,83051.925,83497,83734,83978,84438.05,4004.6134876962,1.00038624186578
"y_rep[79]",38243.30825,3.40694261970278,210.64936273448,37832,38101,38239,38380,38660.025,3822.87995727535,1.00040022375026
"y_rep[80]",48033.65325,4.34965772722002,271.034142482152,47501,47859,48036,48210.25,48567.025,3882.73578241092,0.999951126046811
"y_rep[81]",495.9425,0.369108026985408,22.2773262212028,452.975,481,496,511,540,3642.66429885829,0.999828799794343
"y_rep[82]",11823.48825,1.74326985620636,111.902988930906,11600.975,11747.75,11824,11901,12038,4120.53997892889,1.00101851788953
"y_rep[83]",0.849,0.0144909132455393,0.900500819228588,0,0,1,1,3,3861.68381251481,0.999525848917184
"y_rep[84]",36820.133,3.18195515862198,216.285753559494,36410.95,36673,36817,36969,37243.05,4620.27385279478,0.999947001074466
